funding_total_usd,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,target,funding_missing,funding_total_usd_log,founded_at_missing,first_funding_at_missing,last_funding_at_missing,startup_age_days,time_to_first_funding_days,funding_duration_days,main_category,category_count
4840000.0,DNK,17,Copenhagen,Copenhagen,1,2003-01-01,2010-06-11,2010-06-11,1,0,15.392425485304363,0,0,0,4720.0,2718.0,0.0,Hardware + Software,1
5000000.0,USA,NC,Raleigh,Raleigh,1,,2003-03-18,2003-03-18,0,0,15.424948670398354,1,0,0,3259.0,548.0,0.0,Intelligent Systems,3
73300000.0,USA,MA,Boston,Bedford,6,2006-01-01,2009-06-24,2013-06-10,1,0,18.110071180499446,0,0,0,3624.0,1270.0,1447.0,Biotechnology,1
32305473.0,USA,CA,SF Bay Area,San Francisco,4,2011-01-01,2012-05-14,2014-03-16,1,0,17.290747247518052,0,0,0,1798.0,499.0,671.0,Biotechnology,1
5800000.0,USA,CA,SF Bay Area,Sunnyvale,1,,2002-08-19,2002-08-19,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Pharmaceuticals,1
93400000.0,USA,CA,Anaheim,Irvine,3,2012-07-01,2012-08-01,2013-12-12,1,0,18.35240191390571,0,0,0,1251.0,31.0,498.0,Consumer Electronics,5
1499999.0,USA,TX,Dallas,Addison,1,2012-09-01,2013-09-16,2013-09-16,0,0,14.22097566607244,0,0,0,1189.0,380.0,0.0,Analytics,3
5800000.0,missing,missing,missing,missing,1,,2015-02-15,2015-02-15,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
5800000.0,USA,NY,New York City,New York,1,2005-07-01,2005-08-10,2005-08-10,1,1,15.573368647930426,0,0,0,3808.0,40.0,0.0,Curated Web,1
24000000.0,missing,missing,missing,missing,3,1996-01-01,1999-01-01,2002-04-01,1,0,16.993564429978885,0,0,0,7277.0,1096.0,1186.0,Medical,1
500000.0,missing,missing,missing,missing,1,2011-05-15,2011-04-28,2011-04-28,0,0,13.122365377402328,0,0,0,1664.0,-17.0,0.0,Advertising,5
5800000.0,missing,missing,missing,missing,1,,2009-01-01,2009-01-01,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Social Media,1
20000000.0,ISR,5,Tel Aviv,Herzliya,1,,2008-06-07,2008-06-07,1,0,16.811242881518265,1,0,0,3259.0,548.0,0.0,Digital Signage,3
200000.0,GBR,H9,London,London,2,2010-03-12,2010-08-01,2013-01-07,1,0,12.206077645517674,0,0,0,2093.0,142.0,890.0,Advertising,4
30000.0,MEX,23,MEX - Other,Chetumal,1,2010-06-26,2010-06-26,2010-06-26,0,0,10.308985993422082,0,0,0,1987.0,0.0,0.0,Curated Web,2
5800000.0,missing,missing,missing,missing,1,,2010-07-20,2010-07-20,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
3250000.0,USA,WA,Seattle,Seattle,2,2009-12-01,2010-05-03,2010-10-21,1,0,14.99416586199818,0,0,0,2194.0,153.0,171.0,Travel,1
5800000.0,USA,CA,SF Bay Area,San Francisco,1,2007-01-01,2008-02-01,2008-02-01,0,1,15.573368647930426,0,0,0,3259.0,396.0,0.0,Travel,1
5800000.0,USA,NY,New York City,New York,1,,2010-03-11,2010-03-11,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Advertising,3
120000.0,USA,CA,SF Bay Area,Morgan Hill,1,2008-01-01,2008-01-01,2008-01-01,0,0,11.695255355062795,0,0,0,2894.0,0.0,0.0,Advertising,4
4500000.0,USA,CA,SF Bay Area,San Mateo,2,2010-02-01,2010-12-01,2011-03-09,0,0,15.319588176962746,0,0,0,2132.0,303.0,98.0,Credit Cards,3
7000000.0,USA,CA,SF Bay Area,San Francisco,1,1996-01-01,2005-09-20,2005-09-20,1,0,15.76142084987672,0,0,0,7277.0,3550.0,0.0,Software,1
1000000.0,USA,NY,New York City,New York,1,2010-01-01,2011-02-01,2011-02-01,1,0,13.815511557963774,0,0,0,2163.0,396.0,0.0,Advertising,1
5800000.0,USA,FL,Palm Beaches,Boca Raton,1,1986-01-01,1989-06-01,1989-06-01,1,1,15.573368647930426,0,0,0,10929.0,1247.0,0.0,E-Commerce,1
170604000.0,GBR,H9,London,London,1,2009-07-17,2009-07-20,2009-07-20,0,0,18.95485564526736,0,0,0,2331.0,3.0,0.0,Music,1
34752500.0,GBR,H9,London,London,1,2009-06-21,2009-07-11,2009-07-11,0,0,17.363762098608294,0,0,0,2357.0,20.0,0.0,Music,1
1000000.0,USA,WA,Seattle,Seattle,1,2010-01-01,2010-09-03,2010-09-03,1,0,13.815511557963774,0,0,0,2163.0,245.0,0.0,Collaboration,2
32082.0,AUS,8,Perth,Perth,1,2014-05-20,2015-05-18,2015-05-18,0,0,10.37608157381756,0,0,0,563.0,363.0,0.0,Augmented Reality,4
2000000.0,USA,WA,Seattle,Bellevue,1,,2010-08-19,2010-08-19,1,0,14.508658238524095,1,0,0,3259.0,548.0,0.0,Advertising,1
500000.0,BEL,11,Brussels,Brussels,2,1996-01-01,2000-01-01,2010-05-17,1,0,13.122365377402328,0,0,0,7277.0,1461.0,3789.0,E-Commerce,2
1400000.0,RUS,48,Moscow,Moscow,2,2009-03-08,2009-03-08,2011-09-13,0,0,14.151983508870947,0,0,0,2462.0,0.0,919.0,Interest Graph,3
6000000.0,USA,CA,SF Bay Area,San Francisco,1,2008-01-01,2009-01-01,2009-01-01,0,0,15.607270193858982,0,0,0,2894.0,366.0,0.0,Game,2
385980.0,ESP,56,Barcelona,Barcelona,1,2013-03-05,2013-07-22,2013-07-22,0,0,12.863543424437559,0,0,0,1004.0,139.0,0.0,Android,4
5800000.0,missing,missing,missing,missing,1,2014-10-19,2010-08-02,2010-08-02,0,1,15.573368647930426,0,0,0,411.0,-1539.0,0.0,Email,2
5800000.0,USA,WA,Seattle,Bellevue,1,2004-01-01,2007-01-01,2007-01-01,1,1,15.573368647930426,0,0,0,4355.0,1096.0,0.0,Curated Web,1
185000.0,USA,CA,SF Bay Area,San Francisco,1,2013-03-01,2014-04-02,2014-04-02,1,0,12.128116509451258,0,0,0,1008.0,397.0,0.0,Databases,3
996496.0,USA,NY,New York City,New York,3,,2013-10-11,2014-12-29,1,0,13.812001408093575,1,0,0,3259.0,548.0,444.0,Biotechnology,1
39942388.0,USA,CA,Los Angeles,Hermosa Beach,9,2008-01-01,2012-04-26,2015-05-18,1,0,17.5029486988852,0,0,0,2894.0,1577.0,1117.0,E-Commerce,3
20500000.0,CHE,4,Basel,Basel,1,2007-01-01,2010-09-14,2010-09-14,1,0,16.835935492889124,0,0,0,3259.0,1352.0,0.0,Biotechnology,1
6000000.0,USA,NY,New York City,New York,1,2003-01-01,2007-01-17,2007-01-17,1,0,15.607270193858982,0,0,0,4720.0,1477.0,0.0,Curated Web,2
549970.0,USA,NY,New York City,New York,1,2011-02-01,2013-06-12,2013-06-12,0,0,13.217620828545796,0,0,0,1767.0,862.0,0.0,Crowdsourcing,5
5800000.0,missing,missing,missing,missing,1,,2013-09-19,2013-09-19,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
12400000.0,missing,missing,missing,missing,1,,2001-09-24,2001-09-24,1,0,16.333207111220425,1,0,0,3259.0,548.0,0.0,Clean Technology,4
500000.0,missing,missing,missing,missing,1,,2012-10-01,2012-10-01,0,0,13.122365377402328,1,0,0,3259.0,548.0,0.0,Advertising,4
5800000.0,JPN,40,Tokyo,Tokyo,1,1999-07-01,2002-12-05,2002-12-05,1,1,15.573368647930426,0,0,0,6000.0,1253.0,0.0,Curated Web,1
5800000.0,IND,25,Chennai,Chennai,1,2010-07-02,2010-12-10,2010-12-10,0,1,15.573368647930426,0,0,0,1981.0,161.0,0.0,Cloud Computing,3
4000000.0,KOR,11,Seoul,Seoul,1,2006-01-11,2007-01-09,2007-01-09,1,0,15.201805169084134,0,0,0,3614.0,363.0,0.0,Software,1
12000000.0,USA,MD,"Washington, D.C.",Bowie,1,1989-01-01,2013-09-18,2013-09-18,0,0,16.300417291085605,0,0,0,9833.0,9026.0,0.0,Finance,1
5462100.0,FRA,B8,FRA - Other,La Ciotat,1,,2012-10-23,2012-10-23,1,0,15.513344072239917,1,0,0,3259.0,548.0,0.0,Software,1
5000000.0,USA,CA,Los Angeles,Beverly Hills,1,2006-12-01,2007-01-01,2007-01-01,0,0,15.424948670398354,0,0,0,3290.0,31.0,0.0,Advertising,6
24000000.0,ISR,2,Netanya,Netanya,2,2004-01-01,2006-04-26,2008-10-28,0,0,16.993564429978885,0,0,0,4355.0,846.0,916.0,Analytics,2
2071500.0,USA,UT,Salt Lake City,Salt Lake City,3,2009-10-01,2009-10-21,2011-11-28,0,0,14.543784023241452,0,0,0,2255.0,20.0,768.0,Manufacturing,1
5800000.0,missing,missing,missing,missing,1,,2012-12-12,2012-12-12,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
965846.896222592,missing,missing,missing,missing,1,,2015-10-12,2015-10-12,0,0,13.78076164347044,1,0,0,3259.0,548.0,0.0,Collaboration,3
5800000.0,USA,CA,SF Bay Area,Palo Alto,1,,2004-02-13,2004-02-13,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Consulting,1
3175000.0,USA,NY,New York City,New York,2,2011-06-01,2010-01-01,2013-05-01,0,0,14.97081850526951,0,0,0,1647.0,-516.0,1216.0,Interest Graph,3
5800000.0,BRA,2,Sao Paulo,São Paulo,5,2011-11-01,2011-09-01,2014-02-20,1,1,15.573368647930426,0,0,0,1494.0,-61.0,903.0,Brand Marketing,4
185000.0,USA,CA,SF Bay Area,Berkeley,2,2011-01-01,2012-03-15,2013-03-31,0,0,12.128116509451258,0,0,0,1798.0,439.0,381.0,Mobile,1
3172815.0,USA,CA,SF Bay Area,Los Altos,1,2013-01-01,2015-05-14,2015-05-14,0,0,14.9701300795993,0,0,0,1067.0,863.0,0.0,Product Search,1
15800000.0,ISR,6,Jerusalem,Bet Shemesh,4,2007-01-01,2008-01-16,2012-02-02,1,0,16.575520561288332,0,0,0,3259.0,380.0,1478.0,Software,1
141800000.0,USA,WA,Seattle,Seattle,4,,2007-01-11,2014-03-20,1,0,18.769928179114487,1,0,0,3259.0,548.0,2625.0,Biotechnology,2
5800000.0,AUS,2,Sydney,Pyrmont,1,2008-10-01,2008-01-01,2008-01-01,1,1,15.573368647930426,0,0,0,2620.0,-274.0,0.0,Curated Web,1
16600000.0,USA,NY,New York City,New York,5,2006-01-01,2006-08-02,2011-01-06,1,0,16.624913313567735,0,0,0,3624.0,213.0,1618.0,Auctions,3
120000.0,GBR,P9,London,Windsor,1,2010-09-01,2010-09-01,2010-09-01,0,0,11.695255355062795,0,0,0,1920.0,0.0,0.0,E-Commerce,1
10500000.0,USA,CA,SF Bay Area,Sunnyvale,1,1998-01-01,2004-04-16,2004-04-16,1,0,16.166885910365842,0,0,0,6546.0,2297.0,0.0,Games,1
10093025.0,USA,CO,Denver,Greenwood Village,5,,2010-02-10,2013-06-11,1,0,16.127355248260482,1,0,0,3259.0,548.0,1217.0,Biotechnology,1
800000.0,USA,CA,SF Bay Area,Palo Alto,1,2005-11-01,2006-12-01,2006-12-01,0,0,13.592368256649284,0,0,0,3685.0,395.0,0.0,File Sharing,4
20000.0,missing,missing,missing,missing,1,,2013-10-01,2013-10-01,0,0,9.90353755128617,1,0,0,3259.0,548.0,0.0,Digital Signage,3
3960000.0,FRA,A8,Paris,Paris,1,2000-01-01,2005-03-18,2005-03-18,1,0,15.191754835755884,0,0,0,5816.0,1903.0,0.0,Software,1
12209831.0,USA,GA,Atlanta,Alpharetta,2,2003-01-01,2007-01-26,2012-04-03,1,0,16.31775208677847,0,0,0,4720.0,1486.0,1894.0,Hardware + Software,1
5800000.0,missing,missing,missing,missing,1,2008-01-01,2008-02-15,2008-02-15,0,1,15.573368647930426,0,0,0,2894.0,45.0,0.0,missing,0
5800000.0,GBR,N7,London,Guildford,1,,2005-05-12,2005-05-12,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Biometrics,1
5800000.0,USA,CA,SF Bay Area,Atherton,1,,2008-01-01,2008-01-01,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,File Sharing,3
79350000.0,USA,UT,Salt Lake City,Orem,4,1996-01-01,2004-05-13,2009-01-29,1,0,18.189379017539085,0,0,0,7277.0,3055.0,1722.0,Advertising,2
4840000.0,ISR,5,ISR - Other,Qiryat Ono,1,1995-01-01,2005-03-31,2005-03-31,1,0,15.392425485304363,0,0,0,7642.0,3742.0,0.0,Biotechnology,4
60158333.0,USA,NJ,Newark,Princeton,4,,2009-11-27,2013-02-28,1,0,17.912490544403255,1,0,0,3259.0,548.0,1189.0,Biotechnology,4
5800000.0,USA,MA,Boston,Andover,1,1991-01-01,1996-07-22,1996-07-22,0,1,15.573368647930426,0,0,0,9103.0,2029.0,0.0,missing,0
538000000.0,USA,NY,New York City,New York,11,2007-01-01,2006-01-01,2014-03-06,1,0,20.103369119984794,0,0,0,3259.0,-365.0,2986.0,Credit,3
5240000.0,USA,NY,"Albany, New York",Clifton Park,1,1992-01-01,2005-01-10,2005-01-10,1,0,15.471832247136902,0,0,0,8738.0,4758.0,0.0,Content,4
17750000.0,USA,MA,Boston,Boston,2,,2004-04-27,2008-01-03,1,0,16.691896130223725,1,0,0,3259.0,548.0,1346.0,Software,2
13000000.0,USA,CA,SF Bay Area,Palo Alto,2,2010-01-01,2011-05-01,2012-01-24,1,0,16.380459992348886,0,0,0,2163.0,485.0,268.0,Mobile,1
3792418.19753948,GBR,H9,London,London,1,,2015-11-24,2015-11-24,0,0,15.14851468412142,1,0,0,3259.0,548.0,0.0,missing,0
975000.0,missing,missing,missing,missing,1,2015-01-20,2015-07-10,2015-07-10,0,0,13.790193775620484,0,0,0,318.0,171.0,0.0,Internet,3
19000000.0,CHE,23,Lausanne,Lausanne,1,2007-01-01,2013-07-08,2013-07-08,1,0,16.759949589762293,0,0,0,3259.0,2380.0,0.0,Biotechnology,1
3100000.0,USA,WA,Seattle,Seattle,2,,2011-08-02,2013-09-03,0,0,14.946912992035967,1,0,0,3259.0,548.0,763.0,Biotechnology,1
21500000.0,USA,WA,Seattle,Bothell,2,,2003-10-29,2010-01-04,1,0,16.88356353960952,1,0,0,3259.0,548.0,2259.0,Biotechnology,1
24000000.0,CAN,AB,Calgary,Calgary,1,,2010-10-28,2010-10-28,1,0,16.993564429978885,1,0,0,3259.0,548.0,0.0,Biotechnology,1
196249996.0,USA,CA,SF Bay Area,Redwood City,3,2004-08-01,2008-11-04,2013-12-06,1,0,19.094899899340167,0,0,0,4142.0,1556.0,1858.0,Biotechnology,2
89466477.0,USA,PA,Philadelphia,Newtown,5,1998-01-01,2010-03-04,2015-10-23,1,0,18.30937456559862,0,0,0,6546.0,4445.0,2059.0,Biotechnology,2
1000000.0,USA,PA,Philadelphia,Doylestown,1,2012-01-01,2014-10-03,2014-10-03,1,0,13.815511557963774,0,0,0,1433.0,1006.0,0.0,Biotechnology,1
67263000.0,USA,CA,San Diego,San Diego,5,2011-01-01,2011-07-01,2015-06-09,1,0,18.024120881181734,0,0,0,1798.0,181.0,1439.0,Health Care,1
64900000.0,USA,WA,Seattle,Seattle,3,,2010-09-24,2013-05-30,1,0,17.98835819708264,1,0,0,3259.0,548.0,979.0,Biotechnology,3
65000000.0,USA,TX,San Antonio,San Antonio,2,2004-01-01,2010-11-12,2015-11-03,1,0,17.989897843244528,0,0,0,4355.0,2507.0,1817.0,Biotechnology,2
5800000.0,USA,CA,SF Bay Area,Berkeley,1,2007-11-01,2007-11-01,2007-11-01,0,1,15.573368647930426,0,0,0,2955.0,0.0,0.0,Mobile,2
4000000.0,USA,CA,SF Bay Area,Palo Alto,2,2012-03-12,2012-08-02,2012-08-07,1,0,15.201805169084134,0,0,0,1362.0,143.0,5.0,E-Commerce,1
3750000.0,USA,CA,SF Bay Area,San Francisco,2,2007-06-01,2007-01-01,2009-01-21,0,0,15.137266664613225,0,0,0,3108.0,-151.0,751.0,All Markets,2
20000.0,USA,NY,New York City,New York,1,2009-01-01,2009-06-01,2009-06-01,0,0,9.90353755128617,0,0,0,2528.0,151.0,0.0,Music,2
5800000.0,USA,TX,Austin,Austin,1,2006-01-01,2013-11-11,2013-11-11,1,1,15.573368647930426,0,0,0,3624.0,2871.0,0.0,Infrastructure,3
30000.0,AUS,2,Sydney,Sydney,1,2011-06-01,2012-01-01,2012-01-01,0,0,10.308985993422082,0,0,0,1647.0,214.0,0.0,iPad,4
5800000.0,USA,CA,SF Bay Area,Redwood City,1,,2011-03-31,2011-03-31,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Software,1
500000.0,missing,missing,missing,missing,1,,2013-06-01,2013-06-01,0,0,13.122365377402328,1,0,0,3259.0,548.0,0.0,Consulting,3
9251000.0,IND,16,Mumbai,Mumbai,3,2011-06-01,2011-08-05,2015-08-12,0,0,16.04024231984987,0,0,0,1647.0,65.0,1468.0,SaaS,2
64344698.0,CAN,ON,Ottawa,Ottawa,4,,2009-03-17,2012-09-18,0,0,17.979765110990808,1,0,0,3259.0,548.0,1281.0,Semiconductors,1
1614202.0,GBR,H9,London,London,1,2008-04-01,2010-01-04,2010-01-04,1,0,14.294351894376444,0,0,0,2803.0,643.0,0.0,Enterprise Software,1
1875000.0,USA,WI,Madison,Madison,1,2014-09-01,2015-09-30,2015-09-30,0,0,14.444119750719839,0,0,0,459.0,394.0,0.0,Baby Safety,8
2345000.0,USA,MA,Boston,Cambridge,4,2009-03-31,2009-06-10,2010-01-11,1,0,14.667796386301658,0,0,0,2439.0,71.0,215.0,App Stores,5
5800000.0,missing,missing,missing,missing,1,2015-02-01,2015-04-01,2015-04-01,0,1,15.573368647930426,0,0,0,306.0,59.0,0.0,missing,0
11833393.0,missing,missing,missing,missing,5,,2006-10-20,2012-04-02,1,0,16.286436092524955,1,0,0,3259.0,548.0,1991.0,B2B,4
12800000.0,USA,AZ,Phoenix,Scottsdale,1,1997-01-01,2005-06-14,2005-06-14,1,0,16.36495580701484,0,0,0,6911.0,3086.0,0.0,Consulting,1
16000000.0,USA,CA,San Diego,Solana Beach,2,2007-01-01,2010-07-28,2013-04-02,1,0,16.588099342704055,0,0,0,3259.0,1304.0,979.0,Game Mechanics,4
27300000.0,USA,CO,Denver,Boulder,3,2006-01-01,2006-01-01,2009-08-27,1,0,17.122397296785223,0,0,0,3624.0,0.0,1334.0,Advertising,6
195249815.0,USA,CA,San Diego,San Diego,10,2009-01-01,2011-09-22,2015-05-12,1,0,19.089790404302065,0,0,0,2528.0,994.0,1328.0,Clean Technology,1
4000000.0,USA,NJ,Newark,Metuchen,2,2007-11-01,2008-01-01,2009-01-01,0,0,15.201805169084134,0,0,0,2955.0,61.0,366.0,Curated Web,2
750000.0,USA,CA,SF Bay Area,Mountain View,1,,2012-01-25,2012-01-25,0,0,13.527829818844937,1,0,0,3259.0,548.0,0.0,Colleges,3
1100000.0,USA,CA,SF Bay Area,San Francisco,1,2015-01-01,2015-05-20,2015-05-20,0,0,13.910821646859095,0,0,0,337.0,139.0,0.0,Health and Wellness,1
1200000.0,USA,CA,SF Bay Area,San Francisco,1,2010-07-01,2010-09-01,2010-09-01,1,0,13.997832948091215,0,0,0,1982.0,62.0,0.0,Curated Web,1
2000000.0,USA,NY,New York City,New York,1,2008-01-01,2009-06-21,2009-06-21,1,0,14.508658238524095,0,0,0,2894.0,537.0,0.0,E-Commerce,1
243068175.0,missing,missing,missing,missing,1,1993-01-01,1996-01-01,1996-01-01,0,0,19.3088525216261,0,0,0,8372.0,1095.0,0.0,Internet,3
20000000.0,USA,MA,Boston,Bedford,1,,2000-10-11,2000-10-11,1,0,16.811242881518265,1,0,0,3259.0,548.0,0.0,Communications Hardware,2
4332943.0,USA,TN,Nashville,Brentwood,5,1985-01-01,2010-04-14,2014-05-27,1,0,15.281757776567447,0,0,0,11294.0,9234.0,1504.0,Consulting,5
26750000.0,USA,MA,Boston,Lexington,3,2003-02-01,2006-01-12,2011-11-03,1,0,17.102045068689467,0,0,0,4689.0,1076.0,2121.0,Enterprise Software,6
24250000.0,USA,MA,Boston,Wilmington,7,1997-01-01,2003-08-26,2009-08-14,1,0,17.003927216584877,0,0,0,6911.0,2428.0,2180.0,Health and Wellness,1
1750000.0,USA,TX,Austin,Austin,3,2014-02-04,2013-01-01,2015-04-20,0,0,14.375126917328105,0,0,0,668.0,-399.0,839.0,Health Diagnostics,2
25000.0,RUS,48,Moscow,Moscow,1,,2013-12-01,2013-12-01,0,0,10.12667110305036,1,0,0,3259.0,548.0,0.0,E-Commerce,1
56500000.0,USA,CA,SF Bay Area,Mountain View,3,2007-01-01,2007-10-01,2011-02-08,1,0,17.849751213815786,0,0,0,3259.0,273.0,1226.0,Cloud Computing,2
4700000.0,ESP,56,Barcelona,Barcelona,1,2003-01-01,2014-04-24,2014-04-24,0,0,15.363073279446223,0,0,0,4720.0,4131.0,0.0,E-Commerce,3
16000000.0,USA,TX,Austin,Austin,2,,2006-11-01,2007-11-01,0,0,16.588099342704055,1,0,0,3259.0,548.0,365.0,Games,2
500000.0,USA,OH,Cleveland,Cleveland,1,2003-08-13,2008-01-31,2008-01-31,1,0,13.122365377402328,0,0,0,4496.0,1632.0,0.0,Software,1
12850012.0,USA,NJ,NJ - Other,Marlton,4,,2007-03-17,2012-04-12,1,0,16.368855380978143,1,0,0,3259.0,548.0,1853.0,Hardware + Software,1
750003.0,USA,NM,Albuquerque,Albuquerque,1,,2009-04-10,2009-04-10,1,0,13.527833818831605,1,0,0,3259.0,548.0,0.0,E-Commerce,1
19000000.0,USA,WA,Seattle,Seattle,3,2002-01-01,2005-09-09,2010-06-18,0,0,16.759949589762293,0,0,0,5085.0,1347.0,1743.0,Photo Editing,3
2000000.0,USA,CA,SF Bay Area,Morgan Hill,1,2014-10-15,2015-09-30,2015-09-30,0,0,14.508658238524095,0,0,0,415.0,350.0,0.0,Electronics,3
70000000.0,USA,NY,New York City,New York,1,1996-01-01,2000-06-14,2000-06-14,1,0,18.064005814299346,0,0,0,7277.0,1626.0,0.0,Communications Infrastructure,1
917495.0,SWE,26,Stockholm,Stockholm,2,2010-01-05,2010-09-07,2011-11-28,0,0,13.729403499228335,0,0,0,2159.0,245.0,447.0,Financial Services,3
5500000.0,USA,MA,Boston,Burlington,1,,2009-08-01,2009-08-01,1,0,15.520258832020865,1,0,0,3259.0,548.0,0.0,Web Hosting,1
96250000.0,USA,CA,SF Bay Area,Campbell,5,2000-01-01,2002-03-19,2009-02-24,1,0,18.38245954152178,0,0,0,5816.0,808.0,2534.0,Web Hosting,1
900000.0,USA,FL,Ft. Lauderdale,Pompano Beach,1,1993-01-01,2010-09-24,2010-09-24,1,0,13.710151153416941,0,0,0,8372.0,6475.0,0.0,Content Delivery,2
6000000.0,USA,NY,New York City,New York,3,2010-01-01,2011-01-13,2012-01-01,1,0,15.607270193858982,0,0,0,2163.0,377.0,353.0,Advertising,2
4500000.0,USA,WA,Seattle,Seattle,2,2006-01-01,2006-11-10,2009-12-16,1,0,15.319588176962746,0,0,0,3624.0,313.0,1132.0,Mobile,1
880000.0,USA,CA,SF Bay Area,San Francisco,1,,2012-02-27,2012-02-27,1,0,13.68767832281738,1,0,0,3259.0,548.0,0.0,Messaging,1
3090852.0,USA,OR,"Portland, Oregon",Portland,4,2012-05-30,2013-09-17,2015-11-16,1,0,14.943957662558581,0,0,0,1283.0,475.0,790.0,Augmented Reality,7
100000.0,RUS,48,Moscow,Moscow,1,,2013-01-01,2013-01-01,0,0,11.51293546492023,1,0,0,3259.0,548.0,0.0,Events,3
18000000.0,USA,CA,SF Bay Area,Santa Clara,1,2004-01-01,2006-01-17,2006-01-17,1,0,16.705882371415992,0,0,0,4355.0,747.0,0.0,Software,1
5800000.0,DEU,7,Cologne,Köln,1,1998-01-01,1999-12-01,1999-12-01,1,1,15.573368647930426,0,0,0,6546.0,699.0,0.0,Finance,2
9250150.0,USA,AL,Birmingham,Columbiana,1,2009-01-01,2012-02-28,2012-02-28,1,0,16.040150433679692,0,0,0,2528.0,1153.0,0.0,Biotechnology,1
1396590.79247142,missing,missing,missing,missing,1,,2015-02-14,2015-02-14,0,0,14.149545392584178,1,0,0,3259.0,548.0,0.0,missing,0
24621060.0,USA,CA,SF Bay Area,San Mateo,5,2004-01-01,2006-05-01,2015-03-16,1,0,17.019112772836696,0,0,0,4355.0,851.0,3241.0,Social Media,1
35000.0,USA,IL,Chicago,Chicago,2,2012-08-13,2013-06-13,2013-10-01,0,0,10.463131911491967,0,0,0,1208.0,304.0,110.0,Advertising,1
5800000.0,USA,CA,SF Bay Area,Palo Alto,1,2009-11-01,2010-01-10,2010-01-10,0,1,15.573368647930426,0,0,0,2224.0,70.0,0.0,Auctions,4
3098400.0,ESP,56,Barcelona,Barcelona,2,2009-01-01,2010-05-14,2013-01-25,0,0,14.946396729929852,0,0,0,2528.0,498.0,987.0,Journalism,4
122000000.0,USA,CA,SF Bay Area,Mountain View,7,2007-04-05,2007-06-01,2013-12-11,1,0,18.619531610894253,0,0,0,3165.0,57.0,2385.0,Analytics,3
120000.0,GBR,H9,London,London,1,2011-01-01,2013-07-02,2013-07-02,0,0,11.695255355062795,0,0,0,1798.0,913.0,0.0,Developer APIs,4
6000000.0,AUS,7,Melbourne,Melbourne,1,2005-01-01,2005-10-31,2005-10-31,0,0,15.607270193858982,0,0,0,3989.0,303.0,0.0,Biotechnology,1
8500000.0,CAN,ON,Toronto,Mississauga,1,1999-01-01,2005-12-01,2005-12-01,1,0,15.955576839107596,0,0,0,6181.0,2526.0,0.0,Software,1
2650000.0,USA,CO,Denver,Boulder,3,2011-01-01,2011-08-01,2014-04-13,1,0,14.790070575320824,0,0,0,1798.0,212.0,986.0,Enterprise Software,1
970000.0,USA,NY,New York City,New York,2,2011-05-31,2011-12-02,2012-07-12,0,0,13.785052381406869,0,0,0,1648.0,185.0,223.0,Apps,5
870578950.0,missing,missing,missing,missing,2,1992-01-01,1994-12-01,2001-01-01,0,0,20.584669009211506,0,0,0,8738.0,1065.0,2223.0,Computers,3
10000000.0,USA,CA,SF Bay Area,San Carlos,1,1999-01-01,2001-11-19,2001-11-19,1,0,16.118095750958314,0,0,0,6181.0,1053.0,0.0,Marketing Automation,3
35265.0,USA,CA,SF Bay Area,San Francisco,1,2010-05-17,2011-09-01,2011-09-01,1,0,10.470674605967869,0,0,0,2027.0,472.0,0.0,iPad,3
14264323.0,USA,IL,Chicago,Chicago,6,2006-01-01,2007-09-13,2012-07-06,1,0,16.47327215279322,0,0,0,3624.0,620.0,1758.0,Enterprises,2
5800000.0,USA,CA,Los Angeles,Los Angeles,1,2013-05-01,2013-10-01,2013-10-01,0,1,15.573368647930426,0,0,0,947.0,153.0,0.0,E-Commerce,1
9000000.0,USA,MA,Boston,Boston,2,2011-02-23,2011-02-01,2012-03-01,1,0,16.012735246411598,0,0,0,1745.0,-22.0,394.0,Automotive,5
15000000.0,FRA,B8,Nice,Valbonne,1,2002-01-01,2006-10-03,2006-10-03,0,0,16.52356082573315,0,0,0,5085.0,1736.0,0.0,Android,4
10000000.0,USA,CO,Denver,Greenwood Village,1,,2011-05-11,2011-05-11,0,0,16.118095750958314,1,0,0,3259.0,548.0,0.0,Public Relations,1
8000000.0,missing,missing,missing,missing,1,,2003-11-26,2003-11-26,0,0,15.894952224644102,1,0,0,3259.0,548.0,0.0,Software,1
10000.0,JPN,40,Tokyo,Tokyo,1,2007-03-12,2007-12-25,2007-12-25,1,0,9.210440366976517,0,0,0,3189.0,288.0,0.0,Content,8
11221875.0,USA,FL,Ft. Lauderdale,Deerfield Beach,3,2007-01-01,2009-07-20,2010-08-12,0,0,16.23337564550825,0,0,0,3259.0,931.0,388.0,Fantasy Sports,2
